"activity" "subject" "measurement" "mean"
"WALKING" 1 "time.GravityAcc.std.X" -0.959859435936599
"WALKING" 2 "time.GravityAcc.std.X" -0.963015508245033
"WALKING" 3 "time.GravityAcc.std.X" -0.966457565630499
"WALKING" 4 "time.GravityAcc.std.X" -0.967576704329897
"WALKING" 5 "time.GravityAcc.std.X" -0.964629108807947
"WALKING" 6 "time.GravityAcc.std.X" -0.95651898940678
"WALKING_DOWNSTAIRS" 10 "time.GravityAcc.std.X" -0.964245853333333
"WALKING_DOWNSTAIRS" 12 "time.GravityAcc.std.X" -0.96330852155914
"WALKING_DOWNSTAIRS" 14 "time.GravityAcc.std.X" -0.933986522704918
"WALKING_DOWNSTAIRS" 15 "time.GravityAcc.std.X" -0.968733398628049
"WALKING_DOWNSTAIRS" 16 "time.GravityAcc.std.X" -0.971156432131148
"WALKING_DOWNSTAIRS" 17 "time.GravityAcc.std.X" -0.986674910208333
"WALKING_UPSTAIRS" 4 "time.GravityAcc.std.X" -0.954845868211382
"WALKING_UPSTAIRS" 6 "time.GravityAcc.std.X" -0.965208976741573
"WALKING_UPSTAIRS" 7 "time.GravityAcc.std.X" -0.956538178587662
"WALKING_UPSTAIRS" 8 "time.GravityAcc.std.X" -0.954256666035587
"WALKING_UPSTAIRS" 9 "time.GravityAcc.std.X" -0.958784666180556
"WALKING_UPSTAIRS" 10 "time.GravityAcc.std.X" -0.9719009915
"WALKING_UPSTAIRS" 11 "time.GravityAcc.std.X" -0.975394457689873
"WALKING_UPSTAIRS" 14 "time.GravityAcc.std.X" -0.963666510379747
"LAYING" 20 "time.GravityAcc.std.Y" -0.951149621217949
"LAYING" 24 "time.GravityAcc.std.Y" -0.96089816664042
"LAYING" 27 "time.GravityAcc.std.Y" -0.969891146979866
"LAYING" 28 "time.GravityAcc.std.Y" -0.960365626256545
"LAYING" 29 "time.GravityAcc.std.Y" -0.964643161017442
"LAYING" 30 "time.GravityAcc.std.Y" -0.952288292767624
"SITTING" 12 "time.GravityAcc.std.Y" -0.961684570149254
"SITTING" 13 "time.GravityAcc.std.Y" -0.953540716850153
"SITTING" 17 "time.GravityAcc.std.Y" -0.9570481696875
"SITTING" 18 "time.GravityAcc.std.Y" -0.97557713
"SITTING" 19 "time.GravityAcc.std.Y" -0.95925383425
"SITTING" 21 "time.GravityAcc.std.Y" -0.969330818455882
"SITTING" 22 "time.GravityAcc.std.Y" -0.964866300237374
"STANDING" 18 "time.GravityAcc.std.Y" -0.968999955598802
"STANDING" 20 "time.GravityAcc.std.Y" -0.953576080606061
"STANDING" 22 "time.GravityAcc.std.Y" -0.945180370293496
"STANDING" 23 "time.GravityAcc.std.Y" -0.960318907096774
"STANDING" 25 "time.GravityAcc.std.Y" -0.901088770963325
"STANDING" 26 "time.GravityAcc.std.Y" -0.959713562227041
"STANDING" 27 "time.GravityAcc.std.Y" -0.982492101538462
"WALKING" 1 "time.GravityAcc.std.Y" -0.951150627458213
"WALKING" 2 "time.GravityAcc.std.Y" -0.960033560165563
"WALKING" 3 "time.GravityAcc.std.Y" -0.9445645371261
"WALKING" 4 "time.GravityAcc.std.Y" -0.94170652321134
"WALKING" 5 "time.GravityAcc.std.Y" -0.939973777950331
"WALKING" 6 "time.GravityAcc.std.Y" -0.952613166822034
"WALKING_DOWNSTAIRS" 10 "time.GravityAcc.std.Y" -0.95273087965812
"WALKING_DOWNSTAIRS" 12 "time.GravityAcc.std.Y" -0.959772033870968
"WALKING_DOWNSTAIRS" 14 "time.GravityAcc.std.Y" -0.934878446827869
"WALKING_DOWNSTAIRS" 15 "time.GravityAcc.std.Y" -0.956369493993902
"WALKING_DOWNSTAIRS" 16 "time.GravityAcc.std.Y" -0.964727519945355
"WALKING_DOWNSTAIRS" 17 "time.GravityAcc.std.Y" -0.970555891666667
"WALKING_UPSTAIRS" 4 "time.GravityAcc.std.Y" -0.940959838617886
"WALKING_UPSTAIRS" 6 "time.GravityAcc.std.Y" -0.946484614719101
"WALKING_UPSTAIRS" 7 "time.GravityAcc.std.Y" -0.955312554090909
"WALKING_UPSTAIRS" 8 "time.GravityAcc.std.Y" -0.94844645047331
"WALKING_UPSTAIRS" 9 "time.GravityAcc.std.Y" -0.949938115208333
"WALKING_UPSTAIRS" 10 "time.GravityAcc.std.Y" -0.961517524833333
"WALKING_UPSTAIRS" 11 "time.GravityAcc.std.Y" -0.957138770727848
"WALKING_UPSTAIRS" 14 "time.GravityAcc.std.Y" -0.965538336582279
"LAYING" 20 "time.GravityAcc.std.Z" -0.943657000576923
"LAYING" 24 "time.GravityAcc.std.Z" -0.955724566194226
"LAYING" 27 "time.GravityAcc.std.Z" -0.956568824597315
"LAYING" 28 "time.GravityAcc.std.Z" -0.946225637251309
"LAYING" 29 "time.GravityAcc.std.Z" -0.941621790232558
"LAYING" 30 "time.GravityAcc.std.Z" -0.92943263464752
"SITTING" 12 "time.GravityAcc.std.Z" -0.956887170522388
"SITTING" 13 "time.GravityAcc.std.Z" -0.938727880275229
"SITTING" 17 "time.GravityAcc.std.Z" -0.94542101409375
"SITTING" 18 "time.GravityAcc.std.Z" -0.973759297333333
"SITTING" 19 "time.GravityAcc.std.Z" -0.94180028475
"SITTING" 21 "time.GravityAcc.std.Z" -0.953093993308823
"SITTING" 22 "time.GravityAcc.std.Z" -0.945237536671717
"STANDING" 18 "time.GravityAcc.std.Z" -0.958147490299401
"STANDING" 20 "time.GravityAcc.std.Z" -0.93887359689899
"STANDING" 22 "time.GravityAcc.std.Z" -0.929170545691057
"STANDING" 23 "time.GravityAcc.std.Z" -0.934236146612903
"STANDING" 25 "time.GravityAcc.std.Z" -0.880682330706602
"STANDING" 26 "time.GravityAcc.std.Z" -0.955643363545918
"STANDING" 27 "time.GravityAcc.std.Z" -0.969254340641026
"WALKING" 1 "time.GravityAcc.std.Z" -0.925817590867435
"WALKING" 2 "time.GravityAcc.std.Z" -0.945365383907285
"WALKING" 3 "time.GravityAcc.std.Z" -0.926966278211144
"WALKING" 4 "time.GravityAcc.std.Z" -0.936724233273196
"WALKING" 5 "time.GravityAcc.std.Z" -0.94207867884106
"WALKING" 6 "time.GravityAcc.std.Z" -0.940646609533898
"WALKING_DOWNSTAIRS" 10 "time.GravityAcc.std.Z" -0.929729024405983
"WALKING_DOWNSTAIRS" 12 "time.GravityAcc.std.Z" -0.93954763188172
"WALKING_DOWNSTAIRS" 14 "time.GravityAcc.std.Z" -0.903959498688525
"WALKING_DOWNSTAIRS" 15 "time.GravityAcc.std.Z" -0.947240058048781
"WALKING_DOWNSTAIRS" 16 "time.GravityAcc.std.Z" -0.945294028639344
"WALKING_DOWNSTAIRS" 17 "time.GravityAcc.std.Z" -0.973160545416667
"WALKING_UPSTAIRS" 4 "time.GravityAcc.std.Z" -0.948783616341463
"WALKING_UPSTAIRS" 6 "time.GravityAcc.std.Z" -0.930654188651685
"WALKING_UPSTAIRS" 7 "time.GravityAcc.std.Z" -0.923304724090909
"WALKING_UPSTAIRS" 8 "time.GravityAcc.std.Z" -0.923180663601423
"WALKING_UPSTAIRS" 9 "time.GravityAcc.std.Z" -0.920554317815972
"WALKING_UPSTAIRS" 10 "time.GravityAcc.std.Z" -0.973718302333333
"WALKING_UPSTAIRS" 11 "time.GravityAcc.std.Z" -0.956812000411392
"WALKING_UPSTAIRS" 14 "time.GravityAcc.std.Z" -0.952893375063291
"LAYING" 20 "time.BodyAccJerk.mean.X" 0.0750346921474359
"LAYING" 24 "time.BodyAccJerk.mean.X" 0.0784735003467192
"LAYING" 27 "time.BodyAccJerk.mean.X" 0.076859186338255
"LAYING" 28 "time.BodyAccJerk.mean.X" 0.0807263062382199
"LAYING" 29 "time.BodyAccJerk.mean.X" 0.0788382324713372
"LAYING" 30 "time.BodyAccJerk.mean.X" 0.0734799270148825
"SITTING" 12 "time.BodyAccJerk.mean.X" 0.0572366455208955
"SITTING" 13 "time.BodyAccJerk.mean.X" 0.0794393034550306
"SITTING" 17 "time.BodyAccJerk.mean.X" 0.08251105141625
"SITTING" 18 "time.BodyAccJerk.mean.X" 0.0756560724
"SITTING" 19 "time.BodyAccJerk.mean.X" 0.0774171147766389
"SITTING" 21 "time.BodyAccJerk.mean.X" 0.0822207874776961
"SITTING" 22 "time.BodyAccJerk.mean.X" 0.0847162929146465
"STANDING" 18 "time.BodyAccJerk.mean.X" 0.0776448301356287
"STANDING" 20 "time.BodyAccJerk.mean.X" 0.0835868911373737
"STANDING" 22 "time.BodyAccJerk.mean.X" 0.0700672625147154
"STANDING" 23 "time.BodyAccJerk.mean.X" 0.0778588215843817
"STANDING" 25 "time.BodyAccJerk.mean.X" 0.0817657442063814
"STANDING" 26 "time.BodyAccJerk.mean.X" 0.0808743261341837
"STANDING" 27 "time.BodyAccJerk.mean.X" 0.0767283254358974
"WALKING" 1 "time.BodyAccJerk.mean.X" 0.0770930495126801
"WALKING" 2 "time.BodyAccJerk.mean.X" 0.0785353156747351
"WALKING" 3 "time.BodyAccJerk.mean.X" 0.0701731261988856
"WALKING" 4 "time.BodyAccJerk.mean.X" 0.0780162237953608
"WALKING" 5 "time.BodyAccJerk.mean.X" 0.0841019899622517
"WALKING" 6 "time.BodyAccJerk.mean.X" 0.0866435091149576
"WALKING_DOWNSTAIRS" 10 "time.BodyAccJerk.mean.X" 0.0804000423888889
"WALKING_DOWNSTAIRS" 12 "time.BodyAccJerk.mean.X" 0.0799354253827957
"WALKING_DOWNSTAIRS" 14 "time.BodyAccJerk.mean.X" 0.0731636526834836
"WALKING_DOWNSTAIRS" 15 "time.BodyAccJerk.mean.X" 0.0776897411304878
"WALKING_DOWNSTAIRS" 16 "time.BodyAccJerk.mean.X" 0.0775488885374317
"WALKING_DOWNSTAIRS" 17 "time.BodyAccJerk.mean.X" 0.0740394237708333
"WALKING_UPSTAIRS" 4 "time.BodyAccJerk.mean.X" 0.080200587601626
"WALKING_UPSTAIRS" 6 "time.BodyAccJerk.mean.X" 0.0674351008988764
"WALKING_UPSTAIRS" 7 "time.BodyAccJerk.mean.X" 0.0831829573168831
"WALKING_UPSTAIRS" 8 "time.BodyAccJerk.mean.X" 0.084215745375516
"WALKING_UPSTAIRS" 9 "time.BodyAccJerk.mean.X" 0.0840171430291667
"WALKING_UPSTAIRS" 10 "time.BodyAccJerk.mean.X" 0.0775130550833333
"WALKING_UPSTAIRS" 11 "time.BodyAccJerk.mean.X" 0.0830134540658228
"WALKING_UPSTAIRS" 14 "time.BodyAccJerk.mean.X" 0.0773017082381013
"LAYING" 20 "time.BodyAccJerk.mean.Y" -0.00274400097455128
"LAYING" 24 "time.BodyAccJerk.mean.Y" 0.00396900308574016
"LAYING" 27 "time.BodyAccJerk.mean.Y" 0.0051839851588557
"LAYING" 28 "time.BodyAccJerk.mean.Y" 0.0138224436546073
"LAYING" 29 "time.BodyAccJerk.mean.Y" 0.00900161248883721
"LAYING" 30 "time.BodyAccJerk.mean.Y" 0.00730438257971279
"SITTING" 12 "time.BodyAccJerk.mean.Y" 0.010632586489403
"SITTING" 13 "time.BodyAccJerk.mean.Y" 0.00387961953328135
"SITTING" 17 "time.BodyAccJerk.mean.Y" 0.00885228208375
"SITTING" 18 "time.BodyAccJerk.mean.Y" 0.01212352927
"SITTING" 19 "time.BodyAccJerk.mean.Y" 0.0115812421960876
"SITTING" 21 "time.BodyAccJerk.mean.Y" 0.00350107553584853
"SITTING" 22 "time.BodyAccJerk.mean.Y" 0.0189573433473737
"STANDING" 18 "time.BodyAccJerk.mean.Y" 0.0129534445262126
"STANDING" 20 "time.BodyAccJerk.mean.Y" 0.00611187765247475
"STANDING" 22 "time.BodyAccJerk.mean.Y" 0.00930099346105691
"STANDING" 23 "time.BodyAccJerk.mean.Y" 0.0200470964972984
"STANDING" 25 "time.BodyAccJerk.mean.Y" 0.00638633884442543
"STANDING" 26 "time.BodyAccJerk.mean.Y" 0.00767709978181122
"STANDING" 27 "time.BodyAccJerk.mean.Y" 0.00997154866282051
"WALKING" 1 "time.BodyAccJerk.mean.Y" 0.0165908438802305
"WALKING" 2 "time.BodyAccJerk.mean.Y" 0.00708771249764901
"WALKING" 3 "time.BodyAccJerk.mean.Y" 0.0144664329060411
"WALKING" 4 "time.BodyAccJerk.mean.Y" -0.0010311298138299
"WALKING" 5 "time.BodyAccJerk.mean.Y" 0.0017656830384106
"WALKING" 6 "time.BodyAccJerk.mean.Y" 0.00183060788194915
"WALKING_DOWNSTAIRS" 10 "time.BodyAccJerk.mean.Y" 0.0153774046898718
"WALKING_DOWNSTAIRS" 12 "time.BodyAccJerk.mean.Y" 0.00147809411698925
"WALKING_DOWNSTAIRS" 14 "time.BodyAccJerk.mean.Y" 0.00468680247090164
"WALKING_DOWNSTAIRS" 15 "time.BodyAccJerk.mean.Y" 0.00489392052706402
"WALKING_DOWNSTAIRS" 16 "time.BodyAccJerk.mean.Y" 0.00884018328270219
"WALKING_DOWNSTAIRS" 17 "time.BodyAccJerk.mean.Y" 0.00607092773104167
"WALKING_UPSTAIRS" 4 "time.BodyAccJerk.mean.Y" 0.0106812194621382
"WALKING_UPSTAIRS" 6 "time.BodyAccJerk.mean.Y" -0.00310401228089888
"WALKING_UPSTAIRS" 7 "time.BodyAccJerk.mean.Y" 0.00760909767418831
"WALKING_UPSTAIRS" 8 "time.BodyAccJerk.mean.Y" 0.000860301581786477
"WALKING_UPSTAIRS" 9 "time.BodyAccJerk.mean.Y" 0.00678485848399306
"WALKING_UPSTAIRS" 10 "time.BodyAccJerk.mean.Y" 0.00330831786383333
"WALKING_UPSTAIRS" 11 "time.BodyAccJerk.mean.Y" 0.0078044254343038
"WALKING_UPSTAIRS" 14 "time.BodyAccJerk.mean.Y" 0.0036647518358481
"LAYING" 20 "time.BodyAccJerk.mean.Z" -0.00251495485183974
"LAYING" 24 "time.BodyAccJerk.mean.Z" -0.00700960558805774
"LAYING" 27 "time.BodyAccJerk.mean.Z" -0.00554795896677852
"LAYING" 28 "time.BodyAccJerk.mean.Z" 0.000824208324801046
"LAYING" 29 "time.BodyAccJerk.mean.Z" -0.00355290542467733
"LAYING" 30 "time.BodyAccJerk.mean.Z" -0.000653871890373369
"SITTING" 12 "time.BodyAccJerk.mean.Z" 0.0155338481445373
"SITTING" 13 "time.BodyAccJerk.mean.Z" -0.0123485923641621
"SITTING" 17 "time.BodyAccJerk.mean.Z" 0.003826532875875
"SITTING" 18 "time.BodyAccJerk.mean.Z" 0.000426343527333334
"SITTING" 19 "time.BodyAccJerk.mean.Z" -0.00186198850195833
"SITTING" 21 "time.BodyAccJerk.mean.Z" -0.010659072671299
"SITTING" 22 "time.BodyAccJerk.mean.Z" -0.00354166441267677
"STANDING" 18 "time.BodyAccJerk.mean.Z" 0.000886467423302994
"STANDING" 20 "time.BodyAccJerk.mean.Z" -0.00607491491689899
"STANDING" 22 "time.BodyAccJerk.mean.Z" -0.0131640140761789
"STANDING" 23 "time.BodyAccJerk.mean.Z" -0.000717680881887096
"STANDING" 25 "time.BodyAccJerk.mean.Z" -0.010346171499489
"STANDING" 26 "time.BodyAccJerk.mean.Z" -0.00724891943768878
"STANDING" 27 "time.BodyAccJerk.mean.Z" -0.00266551938307692
"WALKING" 1 "time.BodyAccJerk.mean.Z" -0.00910758730117003
"WALKING" 2 "time.BodyAccJerk.mean.Z" 0.000755760748377483
"WALKING" 3 "time.BodyAccJerk.mean.Z" -0.000526818872875366
"WALKING" 4 "time.BodyAccJerk.mean.Z" -0.00737070069603093
"WALKING" 5 "time.BodyAccJerk.mean.Z" -0.0029537113427351
"WALKING" 6 "time.BodyAccJerk.mean.Z" -0.000810930989618644
"WALKING_DOWNSTAIRS" 10 "time.BodyAccJerk.mean.Z" -0.0143982101450427
"WALKING_DOWNSTAIRS" 12 "time.BodyAccJerk.mean.Z" -0.0106609660939785
"WALKING_DOWNSTAIRS" 14 "time.BodyAccJerk.mean.Z" -0.00109705214282787
"WALKING_DOWNSTAIRS" 15 "time.BodyAccJerk.mean.Z" -0.00440993190077744
"WALKING_DOWNSTAIRS" 16 "time.BodyAccJerk.mean.Z" -0.00143730005564208
"WALKING_DOWNSTAIRS" 17 "time.BodyAccJerk.mean.Z" -0.00478813832875
"WALKING_UPSTAIRS" 4 "time.BodyAccJerk.mean.Z" -0.00737856315243902
"WALKING_UPSTAIRS" 6 "time.BodyAccJerk.mean.Z" -0.00609868840674157
"WALKING_UPSTAIRS" 7 "time.BodyAccJerk.mean.Z" -0.00791725696048701
"WALKING_UPSTAIRS" 8 "time.BodyAccJerk.mean.Z" -0.0196719912994306
"WALKING_UPSTAIRS" 9 "time.BodyAccJerk.mean.Z" -0.00102998088194444
"WALKING_UPSTAIRS" 10 "time.BodyAccJerk.mean.Z" 0.000510105274833334
"WALKING_UPSTAIRS" 11 "time.BodyAccJerk.mean.Z" -0.00657424975259494
"WALKING_UPSTAIRS" 14 "time.BodyAccJerk.mean.Z" -0.0069576409346962
"LAYING" 20 "time.BodyAccJerk.std.X" -0.586215941176923
"LAYING" 24 "time.BodyAccJerk.std.X" -0.74030054488189
"LAYING" 27 "time.BodyAccJerk.std.X" -0.624308492209396
"LAYING" 28 "time.BodyAccJerk.std.X" -0.680813725392147
"LAYING" 29 "time.BodyAccJerk.std.X" -0.623456414216366
"LAYING" 30 "time.BodyAccJerk.std.X" -0.679007254150131
"SITTING" 12 "time.BodyAccJerk.std.X" -0.487513853589552
"SITTING" 13 "time.BodyAccJerk.std.X" -0.638889532599083
"SITTING" 17 "time.BodyAccJerk.std.X" -0.635949363671875
"SITTING" 18 "time.BodyAccJerk.std.X" -0.989808125333333
"SITTING" 19 "time.BodyAccJerk.std.X" -0.571088266146083
"SITTING" 21 "time.BodyAccJerk.std.X" -0.699763344205784
"SITTING" 22 "time.BodyAccJerk.std.X" -0.66465053739798
"STANDING" 18 "time.BodyAccJerk.std.X" -0.711725557065868
"STANDING" 20 "time.BodyAccJerk.std.X" -0.659309592116667
"STANDING" 22 "time.BodyAccJerk.std.X" -0.456687476
"STANDING" 23 "time.BodyAccJerk.std.X" -0.608183751830914
"STANDING" 25 "time.BodyAccJerk.std.X" -0.79682335007335
"STANDING" 26 "time.BodyAccJerk.std.X" -0.682815652993112
"STANDING" 27 "time.BodyAccJerk.std.X" -0.991831534358974
"WALKING" 1 "time.BodyAccJerk.std.X" -0.524721922818732
"WALKING" 2 "time.BodyAccJerk.std.X" -0.557809603123841
"WALKING" 3 "time.BodyAccJerk.std.X" -0.635484688041056
"WALKING" 4 "time.BodyAccJerk.std.X" -0.701066737438144
"WALKING" 5 "time.BodyAccJerk.std.X" -0.575890535679801
"WALKING" 6 "time.BodyAccJerk.std.X" -0.667198721502542
"WALKING_DOWNSTAIRS" 10 "time.BodyAccJerk.std.X" -0.414395232038462
"WALKING_DOWNSTAIRS" 12 "time.BodyAccJerk.std.X" -0.650790264784946
"WALKING_DOWNSTAIRS" 14 "time.BodyAccJerk.std.X" -0.530799952657623
"WALKING_DOWNSTAIRS" 15 "time.BodyAccJerk.std.X" -0.624055782158537
"WALKING_DOWNSTAIRS" 16 "time.BodyAccJerk.std.X" -0.72786174352459
"WALKING_DOWNSTAIRS" 17 "time.BodyAccJerk.std.X" -0.993627979375
"WALKING_UPSTAIRS" 4 "time.BodyAccJerk.std.X" -0.522686832030976
"WALKING_UPSTAIRS" 6 "time.BodyAccJerk.std.X" -0.171553961355056
"WALKING_UPSTAIRS" 7 "time.BodyAccJerk.std.X" -0.615131377408279
"WALKING_UPSTAIRS" 8 "time.BodyAccJerk.std.X" -0.575993073911744
"WALKING_UPSTAIRS" 9 "time.BodyAccJerk.std.X" -0.578305161360069
"WALKING_UPSTAIRS" 10 "time.BodyAccJerk.std.X" -0.977836345
"WALKING_UPSTAIRS" 11 "time.BodyAccJerk.std.X" -0.659323083055063
"WALKING_UPSTAIRS" 14 "time.BodyAccJerk.std.X" -0.985306933037975
"LAYING" 20 "time.BodyAccJerk.std.Y" -0.426120353397436
"LAYING" 24 "time.BodyAccJerk.std.Y" -0.685979796261942
"LAYING" 27 "time.BodyAccJerk.std.Y" -0.593582093143792
"LAYING" 28 "time.BodyAccJerk.std.Y" -0.651619848945026
"LAYING" 29 "time.BodyAccJerk.std.Y" -0.635499779848779
"LAYING" 30 "time.BodyAccJerk.std.Y" -0.6607705539047
"SITTING" 12 "time.BodyAccJerk.std.Y" -0.441798499370224
"SITTING" 13 "time.BodyAccJerk.std.Y" -0.569700547488012
"SITTING" 17 "time.BodyAccJerk.std.Y" -0.6209185283575
"SITTING" 18 "time.BodyAccJerk.std.Y" -0.968781037
"SITTING" 19 "time.BodyAccJerk.std.Y" -0.571311190432222
"SITTING" 21 "time.BodyAccJerk.std.Y" -0.66515912310562
"SITTING" 22 "time.BodyAccJerk.std.Y" -0.649008826582323
"STANDING" 18 "time.BodyAccJerk.std.Y" -0.711788469131737
"STANDING" 20 "time.BodyAccJerk.std.Y" -0.606793100151515
"STANDING" 22 "time.BodyAccJerk.std.Y" -0.417944389701626
"STANDING" 23 "time.BodyAccJerk.std.Y" -0.61898123051828
"STANDING" 25 "time.BodyAccJerk.std.Y" -0.722502919364303
"STANDING" 26 "time.BodyAccJerk.std.Y" -0.678386582086227
"STANDING" 27 "time.BodyAccJerk.std.Y" -0.985056905
"WALKING" 1 "time.BodyAccJerk.std.Y" -0.470412403511239
"WALKING" 2 "time.BodyAccJerk.std.Y" -0.491875889831788
"WALKING" 3 "time.BodyAccJerk.std.Y" -0.55721186773783
"WALKING" 4 "time.BodyAccJerk.std.Y" -0.670976701376289
"WALKING" 5 "time.BodyAccJerk.std.Y" -0.506544358609603
"WALKING" 6 "time.BodyAccJerk.std.Y" -0.627357097410593
"WALKING_DOWNSTAIRS" 10 "time.BodyAccJerk.std.Y" -0.431961308787137
"WALKING_DOWNSTAIRS" 12 "time.BodyAccJerk.std.Y" -0.664699691132473
"WALKING_DOWNSTAIRS" 14 "time.BodyAccJerk.std.Y" -0.459397679983197
"WALKING_DOWNSTAIRS" 15 "time.BodyAccJerk.std.Y" -0.594312678045091
"WALKING_DOWNSTAIRS" 16 "time.BodyAccJerk.std.Y" -0.735080198043716
"WALKING_DOWNSTAIRS" 17 "time.BodyAccJerk.std.Y" -0.987195772291667
"WALKING_UPSTAIRS" 4 "time.BodyAccJerk.std.Y" -0.446980128646341
"WALKING_UPSTAIRS" 6 "time.BodyAccJerk.std.Y" 0.00409088203382023
"WALKING_UPSTAIRS" 7 "time.BodyAccJerk.std.Y" -0.622997416262013
"WALKING_UPSTAIRS" 8 "time.BodyAccJerk.std.Y" -0.458724925167972
"WALKING_UPSTAIRS" 9 "time.BodyAccJerk.std.Y" -0.678923872274306
"WALKING_UPSTAIRS" 10 "time.BodyAccJerk.std.Y" -0.962510329833333
"WALKING_UPSTAIRS" 11 "time.BodyAccJerk.std.Y" -0.608784226719937
"WALKING_UPSTAIRS" 14 "time.BodyAccJerk.std.Y" -0.978904104303797
"LAYING" 20 "time.BodyAccJerk.std.Z" -0.738913456730769
"LAYING" 24 "time.BodyAccJerk.std.Z" -0.736374232574803
"LAYING" 27 "time.BodyAccJerk.std.Z" -0.729557309630873
"LAYING" 28 "time.BodyAccJerk.std.Z" -0.800870581884817
"LAYING" 29 "time.BodyAccJerk.std.Z" -0.793746797790698
"LAYING" 30 "time.BodyAccJerk.std.Z" -0.781644485013055
"SITTING" 12 "time.BodyAccJerk.std.Z" -0.813044700746269
"SITTING" 13 "time.BodyAccJerk.std.Z" -0.728452966311927
"SITTING" 17 "time.BodyAccJerk.std.Z" -0.78668123990625
"SITTING" 18 "time.BodyAccJerk.std.Z" -0.989064151666667
"SITTING" 19 "time.BodyAccJerk.std.Z" -0.705342976190833
"SITTING" 21 "time.BodyAccJerk.std.Z" -0.78182390148299
"SITTING" 22 "time.BodyAccJerk.std.Z" -0.811609738686869
"STANDING" 18 "time.BodyAccJerk.std.Z" -0.834520665329341
"STANDING" 20 "time.BodyAccJerk.std.Z" -0.75401945230303
"STANDING" 22 "time.BodyAccJerk.std.Z" -0.678143433821138
"STANDING" 23 "time.BodyAccJerk.std.Z" -0.603048769571532
"STANDING" 25 "time.BodyAccJerk.std.Z" -0.860669382640587
"STANDING" 26 "time.BodyAccJerk.std.Z" -0.778349460841837
"STANDING" 27 "time.BodyAccJerk.std.Z" -0.990225417948718
"WALKING" 1 "time.BodyAccJerk.std.Z" -0.717322274881844
"WALKING" 2 "time.BodyAccJerk.std.Z" -0.741885388311258
"WALKING" 3 "time.BodyAccJerk.std.Z" -0.796066240234604
"WALKING" 4 "time.BodyAccJerk.std.Z" -0.859502524793814
"WALKING" 5 "time.BodyAccJerk.std.Z" -0.78456199486755
"WALKING" 6 "time.BodyAccJerk.std.Z" -0.871721440720339
"WALKING_DOWNSTAIRS" 10 "time.BodyAccJerk.std.Z" -0.690604755970085
"WALKING_DOWNSTAIRS" 12 "time.BodyAccJerk.std.Z" -0.777908761827957
"WALKING_DOWNSTAIRS" 14 "time.BodyAccJerk.std.Z" -0.552000017954836
"WALKING_DOWNSTAIRS" 15 "time.BodyAccJerk.std.Z" -0.825820881576219
"WALKING_DOWNSTAIRS" 16 "time.BodyAccJerk.std.Z" -0.767873049380055
"WALKING_DOWNSTAIRS" 17 "time.BodyAccJerk.std.Z" -0.991061698958333
"WALKING_UPSTAIRS" 4 "time.BodyAccJerk.std.Z" -0.817881987560976
"WALKING_UPSTAIRS" 6 "time.BodyAccJerk.std.Z" -0.386900926617978
"WALKING_UPSTAIRS" 7 "time.BodyAccJerk.std.Z" -0.664336860544416
"WALKING_UPSTAIRS" 8 "time.BodyAccJerk.std.Z" -0.66835678475516
"WALKING_UPSTAIRS" 9 "time.BodyAccJerk.std.Z" -0.721610094569444
"WALKING_UPSTAIRS" 10 "time.BodyAccJerk.std.Z" -0.9852148295
"WALKING_UPSTAIRS" 11 "time.BodyAccJerk.std.Z" -0.842511816044304
"WALKING_UPSTAIRS" 14 "time.BodyAccJerk.std.Z" -0.980713290253165
"LAYING" 20 "time.BodyGyro.mean.X" -0.0224726834409615
"LAYING" 24 "time.BodyGyro.mean.X" -0.0212578096847769
"LAYING" 27 "time.BodyGyro.mean.X" -0.0683332171546644
"LAYING" 28 "time.BodyGyro.mean.X" -0.064496354556466
"LAYING" 29 "time.BodyGyro.mean.X" -0.0101831910869331
"LAYING" 30 "time.BodyGyro.mean.X" -0.0354229280326632
"SITTING" 12 "time.BodyGyro.mean.X" -0.0702784362985075
"SITTING" 13 "time.BodyGyro.mean.X" -0.0562470618980061
"SITTING" 17 "time.BodyGyro.mean.X" -0.01284166884445
"SITTING" 18 "time.BodyGyro.mean.X" -0.0259236282933333
"SITTING" 19 "time.BodyGyro.mean.X" -0.0385723953346511
"SITTING" 21 "time.BodyGyro.mean.X" -0.0276346639303578
"SITTING" 22 "time.BodyGyro.mean.X" -0.0122820553981818
"STANDING" 18 "time.BodyGyro.mean.X" -0.038430136020509
"STANDING" 20 "time.BodyGyro.mean.X" -0.0256483096989899
"STANDING" 22 "time.BodyGyro.mean.X" -0.00112339350162602
"STANDING" 23 "time.BodyGyro.mean.X" -0.0220890418013172
"STANDING" 25 "time.BodyGyro.mean.X" -0.00298151164792176
"STANDING" 26 "time.BodyGyro.mean.X" -0.020659932105102
"STANDING" 27 "time.BodyGyro.mean.X" -0.0324471173435897
"WALKING" 1 "time.BodyGyro.mean.X" -0.0208764064320173
"WALKING" 2 "time.BodyGyro.mean.X" -0.0517030657821192
"WALKING" 3 "time.BodyGyro.mean.X" -0.0248490682828446
"WALKING" 4 "time.BodyGyro.mean.X" -0.0298726752979381
"WALKING" 5 "time.BodyGyro.mean.X" -0.0294516873643046
"WALKING" 6 "time.BodyGyro.mean.X" -0.0342840234147034
"WALKING_DOWNSTAIRS" 10 "time.BodyGyro.mean.X" -0.0144658378235897
